rank,name,id,slug,url,score,missing_count,name_flag,missing_fields
888,"Verkor",1769,"verkor-1769","https://www.verkor.com/",1,1,"","customers"
889,"Luquos Energy",2018,"luquos-energy-2018","https://www.luquosenergy.com/",1,1,"","founding_year"
890,"Plug Power",8,"plug-power-8","https://www.plugpower.com",1,1,"","founding_year"
891,"Echogen Power Systems",1567,"echogen-power-systems-1567","https://www.echogen.com/",1,1,"","founding_year"
892,"Sunrun",816,"sunrun-816","https://www.solaredge.com",1,1,"","founding_year"
893,"STOLECT",1054,"stolect-1054","https://www.stolect.com/en",1,1,"","founding_year"
894,"Fronius International",819,"fronius-international-819","https://www.fronius.com",1,1,"","customers"
895,"Svante",993,"svante-993","https://svanteinc.com",1,1,"","customers"
896,"Jaunt Air Mobility",1663,"jaunt-air-mobility-1663","https://www.jauntairmobility.com/",1,1,"","founding_year"
897,"Sustainable Aviation Fuel",1237,"sustainable-aviation-fuel-1237","https://www.sustainableaviationfuel.com/",1,1,"","founding_year"
898,"From source to sky",75,"from-source-to-sky-75","https://www.repair-carbon.com",1,1,"","founding_year"
899,"US Energy",1520,"us-energy-1520","https://www.usenergy.com/",1,1,"","customers"
900,"Industry",1233,"industry-1233","https://www.electrochaea.com/",1,1,"","founding_year"
901,"NGHC",10,"nghc-10","https://nghc.com",1,1,"","founding_year"
902,"Siemens Gamesa",1453,"siemens-gamesa-1453","https://www.siemensgamesa.com/",1,1,"","founding_year"
903,"Ionblox",1773,"ionblox-1773","https://www.ionblox.com/",1,1,"","founding_year"
904,"Carbonplace",199,"carbonplace-199","https://carbonplace.com",1,1,"","founding_year"
905,"Modvion",1481,"modvion-1481","https://www.modvion.com/",1,1,"","founding_year"
906,"Plan A",185,"plan-a-185","https://www.sweep.net",1,1,"","founding_year"
907,"Air Company",1250,"air-company-1250","https://www.aircompany.com/",1,1,"","target_market"
908,"SMA Solar",817,"sma-solar-817","https://www.sma.de",1,1,"","customers"
909,"Baker Hughes",1507,"baker-hughes-1507","https://www.bakerhughes.com/",1,1,"","customers"
910,"Hy2gen",1298,"hy2gen-1298","",1,3,"","business_model; founding_year; logo(weak)"
911,"AltaRock Energy",1519,"altarock-energy-1519","https://www.altarockenergy.com/",1,1,"","founding_year"
912,"Altris",1550,"altris-1550","https://www.altris.se/",1,1,"","founding_year"
913,"DG Matrix",1917,"dg-matrix-1917","https://www.dgmatrix.com/",1,1,"","founding_year"
914,"FLO",1404,"flo-1404","https://flo.com/",1,1,"","founding_year"
915,"AutoFlight",1648,"autoflight-1648","https://www.autoflight.com/",1,1,"","founding_year"
916,"H55",1644,"h55-1644","https://www.h55.ch/",1,1,"","founding_year"
917,"Open Forest Protocol",195,"open-forest-protocol-195","https://www.openforestprotocol.org",1,1,"","founding_year"
918,"Terra CO2",981,"terra-co2-981","https://terraco2.com",1,1,"","founding_year"
919,"Firefly Fusion",84,"firefly-fusion-84","https://fireflyfusion.energy",1,1,"","founding_year"
920,"Ampaire",1640,"ampaire-1640","https://www.ampaire.com/",1,1,"","founding_year"
921,"MarkUpgrade",1316,"markupgrade-1316","https://www.woodenpellet.com",1,1,"","target_market"
922,"Nel Hydrogen",6,"nel-hydrogen-6","https://eh2.com",1,1,"","founding_year"
923,"Homepage - Efacec",1430,"homepage-efacec-1430","https://www.efacec.com/",1,1,"","founding_year"
924,"Mission Zero Technologies",70,"mission-zero-technologies-70","https://www.missionzero.tech",1,1,"","founding_year"
925,"Cellcube",1048,"cellcube-1048","https://www.cellcube.com",1,1,"","founding_year"
926,"Brimstone",979,"brimstone-979","https://brimstone.com",1,1,"","founding_year"
927,"First Solar",832,"first-solar-832","https://www.arraytechinc.com",1,1,"","customers"
928,"Aircapture",60,"aircapture-60","https://www.aircapture.com",1,1,"","founding_year"
929,"Enapi",2711,"enapi-2711","https://enapi.com",1,1,"","founding_year"
930,"ChargeLab",1432,"chargelab-1432","https://www.chargelab.co/",1,1,"","founding_year"
931,"Aurora Solar",827,"aurora-solar-827","https://www.aurorasolar.com",1,1,"","founding_year"
932,"Solid Power",2047,"solid-power-2047","https://solidpowerbattery.com",1,1,"","founding_year"
933,"Sila",1770,"sila-1770","https://www.silanano.com/",1,1,"","founding_year"
934,"Zeon Charging",1424,"zeon-charging-1424","https://zeoncharging.com/",1,1,"","founding_year"
935,"Skeleton Technologies",1549,"skeleton-technologies-1549","https://www.skeletontech.com/",1,1,"","founding_year"
936,"Capture6",62,"capture6-62","https://capture6.com",1,1,"","founding_year"
937,"Rondo Energy",990,"rondo-energy-990","https://rondo.com",1,1,"","founding_year"
938,"Topsoe",1012,"topsoe-1012","https://www.topsoe.com",1,1,"","founding_year"
939,"Powering Europe",1487,"powering-europe-1487","https://www.windeurope.org/",1,1,"","founding_year"
940,"Enercon",1458,"enercon-1458","https://www.enercon.de/",1,1,"","customers"
941,"Celebrating 50 years",1464,"celebrating-50-years-1464","https://www.edp.com/",1,1,"","customers"
942,"SLB",1505,"slb-1505","https://www.schlumberger.com/",1,1,"","founding_year"
943,"Wpd",1471,"wpd-1471","https://www.wpd.de/",1,1,"","founding_year"
944,"Group14 Technologies",1767,"group14-technologies-1767","https://www.group14.technology/",1,1,"","founding_year"
945,"Aker Carbon Capture",995,"aker-carbon-capture-995","https://akercarboncapture.com",1,1,"","founding_year"
946,"Nano One Materials",1772,"nano-one-materials-1772","https://www.nanoone.ca/",1,1,"","founding_year"
947,"EDF",1467,"edf-1467","https://www.edf-re.com/",1,1,"","customers"
948,"Halliburton",1506,"halliburton-1506","https://www.halliburton.com/",1,1,"","founding_year"
949,"Sparkz",1766,"sparkz-1766","https://www.sparkz.energy/",1,1,"","founding_year"
950,"BW Ideol",1484,"bw-ideol-1484","https://www.ideol-offshore.com/",1,1,"","target_market"
951,"Fluence",821,"fluence-821","https://www.fluenceenergy.com",1,1,"","founding_year"
952,"Direct Reduction Technology",1001,"direct-reduction-technology-1001","https://www.midrex.com",1,1,"","founding_year"
953,"Dronamics",1712,"dronamics-1712","https://www.dronamics.com/",1,1,"","founding_year"
954,"Enevate",1763,"enevate-1763","https://www.enevate.com/",1,1,"","founding_year"
955,"Octavia Carbon",71,"octavia-carbon-71","https://www.octaviacarbon.com",1,1,"","founding_year"
956,"Origen Carbon",72,"origen-carbon-72","https://www.origencarbon.com",1,1,"","founding_year"
957,"Suzlon Energy Ltd",1456,"suzlon-energy-ltd-1456","https://www.suzlon.com/",1,1,"","customers"
958,"Kitepower",1478,"kitepower-1478","https://www.kitepower.nl/",1,1,"","founding_year"
959,"CarbonCure",975,"carboncure-975","https://www.carboncure.com",1,1,"","founding_year"
960,"Kitemill",1883,"kitemill-1883","https://www.kitemill.com/",1,1,"","customers"
961,"Deutsche WindGuard GmbH",1493,"deutsche-windguard-gmbh-1493","https://www.windguard.com/",1,1,"","customers"
962,"Nabrawind Technologies",1475,"nabrawind-technologies-1475","https://www.nabrawind.com/",1,1,"","founding_year"
963,"Electra",982,"electra-982","https://electra.earth",1,1,"","founding_year"
964,"VoltAero",1655,"voltaero-1655","https://www.voltaero.aero/",1,1,"","founding_year"
965,"Dandelion Energy",1513,"dandelion-energy-1513","https://www.dandelionenergy.com/",1,1,"","founding_year"
966,"Skyports",1651,"skyports-1651","https://www.skyports.net/",1,1,"","founding_year"
967,"AeroVironment, Inc.",1653,"aerovironment-inc-1653","https://www.avinc.com/",1,1,"","founding_year"
968,"Embraer",1673,"embraer-1673","https://www.embraer.com/",1,1,"","customers"
969,"Rolls-Royce",1676,"rolls-royce-1676","https://www.rolls-royce.com/",1,1,"","founding_year"
970,"Kfw Entwicklungsbank",1510,"kfw-entwicklungsbank-1510","https://www.kfw-entwicklungsbank.de/",1,1,"","founding_year"
971,"ENERGYNEST",1563,"energynest-1563","https://www.energynest.com/",1,1,"","founding_year"
972,"Elementl Power",1323,"elementl-power-1323","",1,3,"","business_model; founding_year; logo(weak)"
973,"Spiritus Technologies",79,"spiritus-technologies-79","https://spiritus.com",1,1,"","founding_year"
974,"Joby Aviation",1628,"joby-aviation-1628","https://www.jobyaviation.com/",1,1,"","customers"
975,"PolyJoule",1760,"polyjoule-1760","https://www.polyjoule.com/",1,1,"","founding_year"
976,"SkySails Power",1882,"skysails-power-1882","https://www.skysails-power.com/",1,1,"","founding_year"
977,"GameChange Solar",833,"gamechange-solar-833","https://www.gamechangesolar.com",1,1,"","founding_year"
978,"Highview Power",1562,"highview-power-1562","https://www.highviewpower.com/",1,1,"","customers"
979,"Neste SAF",1263,"neste-saf-1263","https://www.neste.com/products/all-products/saf",1,1,"","founding_year"
980,"Circontrol",1429,"circontrol-1429","https://circontrol.com/",1,1,"","founding_year"
981,"Hybrid Air Vehicles",1699,"hybrid-air-vehicles-1699","https://www.hybridairvehicles.com/",1,1,"","founding_year"
982,"Bluewater Energy Services",1486,"bluewater-energy-services-1486","https://www.bluewater.com/",1,1,"","customers"
983,"High",67,"high-67","https://climeworks.com",1,1,"","founding_year"
984,"H2 Green Steel",976,"h2-green-steel-976","https://www.h2greensteel.com",0,0,"",""
985,"Helion",80,"helion-80","https://www.helionenergy.com",0,0,"",""
986,"ChargePoint",1401,"chargepoint-1401","https://www.chargepoint.com/",0,0,"",""
987,"GWEC",1489,"gwec-1489","https://www.gwec.net/",0,0,"",""
988,"Heliox",1431,"heliox-1431","https://www.heliox.nl/",0,0,"",""
989,"Hy24",7,"hy24-7","https://www.hy24partners.com",0,0,"",""
990,"DNV",1473,"dnv-1473","https://www.dnvgl.com/",0,0,"",""
991,"Commonwealth Fusion Systems",88,"commonwealth-fusion-systems-88","https://tokamakenergy.com",0,0,"",""
992,"EVBox",1411,"evbox-1411","https://evbox.com/",0,0,"",""
993,"Brenmiller",1049,"brenmiller-1049","https://bren-energy.com",0,0,"",""
994,"Phlair",73,"phlair-73","https://phlair.com",0,0,"",""
995,"Airseas",1887,"airseas-1887","https://www.airseas.com/",0,0,"",""
996,"South Pole",193,"south-pole-193","https://www.southpole.com",0,0,"",""
997,"Carbon Clean",989,"carbon-clean-989","https://www.carbonclean.com",0,0,"",""
998,"Siemens",1678,"siemens-1678","https://www.siemens.com/",0,0,"",""
999,"The Boeing Company",1672,"the-boeing-company-1672","https://www.boeing.com/",0,0,"",""
1000,"ITM Power",1288,"itm-power-1288","",0,2,"","founding_year; logo(weak)"
